open_time,open,high,low,close,volume,RSI,MACD,Signal,MA_5,MA_20,Volatility,Momentum,Price_Change,Volume_Change,CCI,ADX,OBV,CMF,ATR,Force_Index,Stoch_K,Stoch_D,BB_Band_Width,Tenkan,Kijun,Senkou_A,Senkou_B
2025-06-10 19:00:00,109282.38,110400.0,109282.37,109526.3,1266.2179,58.5085590725375,256.28318982131896,378.5485365798652,109051.21599999999,109339.1875,355.39365023886324,0.29408872146494525,0.002232015810782917,1.6506019127898153,94.40950550528906,28.786946802476006,8687.3591,-0.16697081406986378,618.2933345544732,25277.868288314283,57.771258162274144,47.53472156140245,1404.7524296554911,109365.515,109407.33499999999,109386.42499999999,107924.26999999999
2025-06-10 20:00:00,109526.3,110018.07,109239.68,109960.0,609.61756,62.809703388473764,300.0842347655707,362.8556762170063,109240.13200000001,109341.492,536.5117231432239,0.8042983920907733,0.003959779523274198,-0.5185524071330851,103.21306492229274,28.88401931190825,9296.97666,-0.07495404029925855,629.7288106577261,59436.906500269135,78.73337941101128,65.70289041984496,1420.326083552296,109365.515,109430.6,109398.0575,107924.26999999999
2025-06-10 21:00:00,109960.01,110000.0,109420.0,109863.07,453.96715,61.28071978224111,323.24922171885555,354.93438531737615,109468.624,109345.21700000002,502.1167666291597,0.3235265701983057,-0.000881502364496134,-0.25532468257640084,109.95643137672094,28.974158070666764,8843.00951,-0.05588589111022595,626.1767527536028,44659.771878874,74.04843956171463,70.18435904500002,1440.4291274544084,109365.515,109430.6,109398.0575,107924.26999999999
2025-06-10 22:00:00,109863.06,110181.1,109610.4,109727.87,482.13147,59.118966716733304,326.92949102165585,349.3334064582321,109671.924,109349.0635,271.8480307637535,0.38814820480311196,-0.0012306228107408224,0.06204043618574606,123.69898278159027,29.357058246338095,8360.87804,-0.08858451032874234,622.2141275569177,28967.779504176917,67.51378705346117,73.4318686753957,1454.9792970234994,109365.515,109430.6,109398.0575,107924.26999999999
2025-06-10 23:00:00,109727.88,110299.73,109600.0,110274.39,620.64617,64.56117969611921,369.68423772872484,353.4035727123307,109870.326,109384.38199999998,278.3924354757956,0.6692545495177713,0.004980685399251783,0.28729653345383155,159.8808150915926,29.902967113769137,8981.52421,-0.05365097802068379,627.750975588566,73286.03169335201,93.92886315412981,78.49702992310188,1656.3925132223521,109365.515,109375.515,109370.515,107924.26999999999
2025-06-11 00:00:00,110274.39,110274.4,109780.0,109825.54,496.67292,57.76032983385064,363.16292261055787,355.3554426919761,109930.174,109399.2315,209.6141539356309,0.11648369118931767,-0.004070301363716555,-0.1997486748367432,121.87037145721654,30.409882490669393,8484.851289999999,-0.0840943523297255,618.225905903668,30969.22143115846,72.23449349193048,77.89238123317382,1696.8137229664135,109459.43,109365.515,109412.4725,107924.26999999999
2025-06-11 01:00:00,109825.55,109832.94,109565.1,109605.53,388.64877,54.71772442738685,336.3643660637317,351.55722736632725,109859.28,109413.9835,252.5503486438807,0.27468938371504104,-0.0020032680922852375,-0.2174955501902539,52.827392316716654,30.111756491803494,8096.202519999999,-0.08214511407151162,593.1983411962628,14329.81609989326,61.600699865150254,75.92135217040352,1703.948966432712,109459.43,109365.515,109412.4725,107924.26999999999
2025-06-11 02:00:00,109605.53,109858.22,109533.97,109677.03,257.11312,55.53743175428347,317.23883753201517,344.69354939946487,109822.072,109422.701,265.2382120286271,0.9731356128580766,0.0006523393482062989,-0.3384435000270296,52.68813881950782,29.725747832365887,8353.315639999999,-0.09688268999281573,573.9877453965298,14908.926382765652,65.05652571086092,66.29723968931388,1717.931103667186,109459.43,109365.515,109412.4725,107924.26999999999
2025-06-11 03:00:00,109677.03,109858.23,109622.03,109722.95,251.1783,56.08722822199765,302.30232557661657,336.21530463489523,109821.08799999999,109448.59150000001,265.68381079799144,0.6490182764970303,0.0004186838392687964,-0.02308252492132634,56.192911280340574,29.367333747048416,8604.493939999998,-0.07020739196057751,549.8600492967774,14426.809404656211,67.27598756869348,64.64440438156822,1724.7653543967172,109819.84,109365.515,109592.67749999999,107924.26999999999
2025-06-11 04:00:00,109722.95,109735.24,109552.68,109562.75,173.09706,53.59725178174459,274.3754022431531,323.84732415654685,109678.76000000001,109472.59649999999,102.86042776565796,0.7745909446240224,-0.001460040948589092,-0.31085981551750297,29.268383683110184,28.764311497994118,8431.396879999998,-0.050201859880222625,523.6243314898657,8404.386773705397,59.53300434515727,63.955172541570555,1693.7800544011698,109769.70499999999,109365.515,109567.60999999999,107924.26999999999
2025-06-11 05:00:00,109562.75,109650.59,109430.38,109468.03,198.18742,52.1238156320721,241.81253749765165,307.4403668247678,109607.258,109470.55900000001,99.52531698081016,0.6960265517765102,-0.0008645274055278929,0.14494966003466492,7.18956833521393,27.73386056237566,8233.209459999998,-0.10638884940162682,501.95187924058894,4522.001174261736,50.45716958865361,59.08872050083479,1693.4561511852662,109859.86499999999,109365.515,109612.69,107924.26999999999
2025-06-11 06:00:00,109468.04,109679.24,109373.67,109595.01,322.84155,53.95142473923021,223.67408178538608,290.6871098168915,109605.15400000001,109485.129,99.68205495539638,0.28607539477085886,0.0011599733730478512,0.6289709508302797,12.54447409590541,26.560742463551982,8556.051009999997,-0.07505848440514272,487.924602151976,9732.34672350987,57.20733172437961,55.732501886063496,1689.523614462756,109836.7,109365.515,109601.1075,107924.26999999999
2025-06-11 07:00:00,109595.02,109745.29,109446.73,109446.74,306.34832,51.48023033249204,195.08624233235605,271.56693631998445,109559.09599999999,109480.402,110.7567012876767,-0.07264008735801143,-0.001352890063151535,-0.05108769301844818,11.717188069807976,25.675070259026644,8249.702689999998,-0.10650169149522516,474.3985591411204,1853.116419237491,49.3254090604636,52.329970124498935,1689.0201762499055,109836.7,109365.515,109601.1075,107924.58499999999
2025-06-11 08:00:00,109446.74,109675.69,109446.73,109576.02,413.74462,53.48100004080952,180.7780918511271,253.409167426213,109529.71,109474.31499999999,67.4329129589288,-0.3491997089850818,0.0011812138031703778,0.3505692474500921,16.39841088222653,24.852660354824543,8663.447309999998,-0.1476869241213292,456.8672334881837,9229.657569860638,28.986831218974856,45.173190667939345,1679.7961102715053,109824.035,109365.515,109594.775,107924.58499999999
2025-06-11 09:00:00,109576.03,109603.57,109233.62,109269.83,579.74506,48.39132314992517,143.082440142447,231.3438219694598,109471.126,109472.54250000001,129.87911545018534,-0.5399812694110998,-0.00279431576361322,0.4012147396623549,-25.594276707973588,23.213401585977845,8083.702249999998,-0.17724941923792759,450.6588596676,-17447.742071748213,3.3964600275774903,27.23623343567198,1682.931291284127,109545.92499999999,109365.515,109455.72,107924.58499999999
2025-06-11 10:00:00,109269.82,109468.67,109200.0,109373.12,390.96093,50.115985367171476,120.15789888758445,209.10663735308475,109452.144,109510.198,137.17538747939233,-0.3232998143498092,0.000945274647173866,-0.325633011862145,-40.9153015138919,21.560826795816887,8474.663179999998,-0.07253108934452066,437.6596554056285,-9186.299710113113,15.742045774871649,16.041779007141333,1495.3358419630385,109529.11499999999,109365.515,109447.315,108001.87
2025-06-11 11:00:00,109373.13,109391.75,109193.89,109252.09,249.30459,48.088122489906276,91.1729403672507,185.51989795591794,109383.56000000001,109522.0315,133.56686658792623,-0.9270511494101241,-0.001106579020512477,-0.3623286347308413,-69.67516740468136,20.040220208672444,8225.358589999998,-0.18795726978204988,420.5311085909408,-12184.447541196912,5.262967517904695,8.133824440117944,1446.1121495262196,109526.06,109365.515,109445.7875,108001.87
2025-06-11 12:00:00,109252.1,109927.04,109008.82,109714.87,1297.31517,55.50234575996509,104.34184249101963,169.2842868629383,109437.18600000002,109571.7445,201.71532894185654,-0.10076891040098528,0.004235891505599554,4.203735599091859,-6.581673721114988,20.365099664763044,9522.673759999998,-0.050401806659198495,456.0803151201584,75323.54701791672,54.69397556762241,25.232996286799587,1252.0488985017291,109467.93,109365.515,109416.7225,108181.08499999999
2025-06-11 13:00:00,109714.87,109900.0,109301.42,109684.0,948.34709,54.93867714658296,111.00771347127738,157.62897218460614,109458.782,109620.376,224.7591103161848,0.07159310301223047,-0.0002813656890811034,-0.2689925224569756,6.295540647232535,20.666773445418603,8574.326669999999,-0.001216504114552338,466.2588640401472,60380.82963417211,53.3494524249751,37.76879850350073,973.4843055681558,109467.93,109365.515,109416.7225,108547.735
2025-06-11 14:00:00,109684.0,110392.01,109650.94,109866.69,1345.14543,57.67798996465665,129.5387780458841,152.01093335686173,109578.15400000001,109649.59150000001,255.68747374506535,0.17292590800462368,0.0016656030049961856,0.41841045771543417,131.2038667877132,22.07292964559909,9919.472099999999,-0.07737043282946833,485.88823089442184,86861.37091596227,62.02112508043023,56.68818435767591,944.0118635947001,109700.41500000001,109365.515,109532.965,108695.08499999999
2025-06-11 15:00:00,109866.69,110042.9,109660.72,109735.7,808.45996,55.091957650659104,132.13184826192446,148.03511633787429,109650.67,109660.0615,233.44875594043882,0.0116201760889586,-0.001192263096303381,-0.39897951405893706,62.49974893779708,23.378646117195252,9111.012139999999,-0.05973273875193182,478.4805001162484,59324.00790505277,52.55098721072279,55.97385490537604,939.7742112058622,109700.41500000001,109365.515,109532.965,108695.08499999999
2025-06-11 16:00:00,109735.7,109815.84,109341.79,109439.38,689.45368,49.66696720007718,109.01961725440924,140.2320165211813,109688.128,109634.0305,155.5275100107374,-0.11260213895689487,-0.0027003062813650835,-0.14720120462119124,-47.563523369718176,23.2295484695771,8421.558459999998,-0.14587999716812905,478.16403582223086,21663.590424674556,31.128044592572348,48.56671896124178,916.1460239500739,109700.41500000001,109365.515,109532.965,108695.08499999999
2025-06-11 17:00:00,109439.38,109768.85,108964.16,108984.72,724.99224,42.716460053288046,53.400181368138874,122.86564949057282,109542.098,109590.11299999998,347.92208211053287,-0.4415078996123322,-0.004154446050407157,0.05154597187732768,-146.6034503913665,21.81221223498959,7696.566219999999,-0.22702007252560918,501.48731897778595,-28520.48989862217,1.4399271632172705,28.3729863221708,1050.6091635710327,109678.08499999999,109459.43,109568.75749999999,108778.325
2025-06-11 18:00:00,108984.72,109072.91,108412.01,108807.25,963.32708,40.34321676455202,-4.9419998119119555,97.30411963007587,109366.74799999999,109544.08199999998,461.06572033726127,-0.7187918501033895,-0.0016283934114801335,0.32874122900956837,-267.3601218166555,21.4050475152656,6733.239139999999,-0.1761017156716679,512.8739390508018,-48869.228039904876,19.961616161616426,17.50986263913535,1242.9786626404093,109402.01,109406.005,109404.0075,109026.48
2025-06-11 19:00:00,108807.25,108960.0,108576.0,108742.37,459.75917,39.479659815447256,-55.77097937108192,66.68909982984432,109141.88399999999,109467.481,429.36382734238845,-0.6435733033254438,-0.0005962837954273104,-0.5227382479479348,-218.79980809513134,21.026965989807604,6273.4799699999985,-0.23517146303065142,503.6686576900303,-46149.220455575916,16.684848484848516,12.695463936560737,1240.4138137843984,109402.01,109406.005,109404.0075,109083.04000000001
2025-06-11 20:00:00,108742.37,109001.5,108480.0,108906.44,360.27215,42.813298500712634,-81.87048210979265,36.977183441916935,108976.032,109421.526,275.0887087288288,-0.6110643551390184,0.0015087955136530162,-0.2163894197042333,-168.6129097574601,20.89541701532999,6633.752119999998,-0.18107247568142845,504.9423249978853,-31112.210154707573,24.971212121212503,20.539225589225815,1286.1124530876114,109402.01,109406.005,109404.0075,109094.76000000001
2025-06-11 21:00:00,108906.45,109219.51,108367.94,108508.18,462.92455,37.42446286684406,-133.1558420092333,2.9505783516868846,108789.79199999999,109366.65849999999,182.66268603654586,-0.6970359521928502,-0.0036569003632843655,0.28493015627214047,-159.02175143181879,20.073208496492633,6170.827569999999,-0.18336532287864363,529.7014446408929,-53005.37031589282,6.928614128957556,16.194891578339526,1498.7304347503232,109379.975,109379.975,109379.975,109407.33499999999
2025-06-11 22:00:00,108508.17,108633.38,108064.0,108443.38,692.16947,36.61687365316698,-176.98846481353394,-33.03723028135728,108681.524,109304.976,198.02599382424933,-0.8500626113619058,-0.0005971899998690189,0.4952101157737261,-186.06816030858198,20.02102494225491,5478.658099999999,-0.15412984695965012,532.5356271665437,-51840.68622162127,16.296321751195464,16.065382667121842,1670.391391137644,109228.005,109228.005,109228.005,109297.08499999999
2025-06-11 23:00:00,108443.38,108691.87,108324.0,108645.12,335.90773,40.89322970130661,-193.22008137173543,-65.07380049943292,108649.098,109251.0845,185.1473559629754,-0.5555683191049262,0.001860325637212723,-0.5147030538633841,-128.87057722136922,19.782748856996726,5814.565829999999,-0.1285265446168572,520.7737966546474,-34754.01312564725,24.96209208723316,16.062342655795394,1718.2272376140172,109053.45,109228.005,109140.72750000001,109297.08499999999
2025-06-12 00:00:00,108645.13,108813.55,108326.55,108705.99,394.62489,42.161218177457506,-198.87949512677733,-91.8349394249018,108641.822,109208.24649999998,181.23914207499675,-0.9195471862656266,0.000560264464708693,0.1748014551496031,-101.42528288736646,19.16545065514873,6209.190719999999,-0.09480348834301722,518.3613826078869,-26357.60881422566,27.576771577441964,22.945061805290194,1755.829557846242,108939.92,109228.005,109083.9625,109297.08499999999
2025-06-12 01:00:00,108706.0,108706.0,108258.49,108515.99,531.45564,39.32535233187942,-216.2037709163269,-116.70870572318682,108563.732,109160.64450000001,108.06395361117212,-1.0648864009335863,-0.0017478337670260302,0.3467362385580901,-104.80201910424465,18.768861269112886,5677.735079999999,-0.07507871651413928,513.300569564466,-37017.46064076485,19.4152946078413,23.98471942417214,1837.407822362351,108916.425,109228.005,109072.215,109242.0
2025-06-12 02:00:00,108515.99,108759.0,108390.34,108400.52,897.03762,37.66715724208791,-236.52434287774668,-140.6718331540988,108542.2,109100.92,130.3315669746857,-1.3344991097847747,-0.0010640828139705238,0.6878880427348555,-89.31024365194548,18.215542503794286,4780.6974599999985,-0.14894261446800328,502.96910030986146,-46526.52826085574,14.455264367421309,20.48244351756819,1905.3314529504569,108641.755,109228.005,108934.88,109232.0
2025-06-12 03:00:00,108400.52,108448.03,107730.0,107860.05,1933.71635,31.064553568540816,-292.8640007634385,-171.11026667596676,108425.53400000001,109021.5855,337.4365576372486,-1.7092432089101308,-0.004985861691438442,1.1556691791811362,-141.72476494497903,19.19076619366792,2846.981109999999,-0.19622132267570397,518.3305931448713,-189182.12074994808,4.885406140472919,12.918655038578512,2160.027325511881,108474.755,109061.005,108767.88,109065.0
2025-06-12 04:00:00,107860.04,107917.41,107320.0,107765.12,841.46439,30.067616024802334,-341.2400404087821,-205.13622142252984,108249.53400000001,108931.0405,414.8802121457198,-1.5298515031792115,-0.0008801219728713505,-0.5648460075336281,-164.8132997919377,20.75544890494124,2005.5167199999987,-0.1665119202903228,523.9791222059522,-173567.56272034213,16.347276800469952,11.895982436121393,2356.1812419416674,108269.755,108856.005,108562.88,108860.0
2025-06-12 05:00:00,107765.13,107922.43,107593.67,107746.91,355.94523,29.869589558396655,-376.7053701547411,-239.4500511689721,108057.718,108854.89450000001,370.41000184940265,-1.1357647200451566,-0.0001689786082916811,-0.5769931155375452,-137.2800621210287,22.190402144061448,1649.5714899999987,-0.1389371609472728,510.034899191241,-149698.1627086214,17.104862491185497,12.779181810709455,2547.2981773631473,108269.755,108856.005,108562.88,108860.0
2025-06-12 06:00:00,107746.91,107993.58,107640.33,107909.02,438.0718,34.034680209146075,-387.2668066206097,-269.01340225929965,107936.324,108781.68950000001,267.96904248452165,-0.825524034473802,0.001504544306653477,0.23072810949032818,-115.50966956453345,23.256367273404003,2087.6432899999986,-0.13065384002160157,498.8359778204381,-118167.59382196119,24.0529228004983,19.168354030717918,2627.5237720556033,108066.775,108856.005,108461.39,108860.0
2025-06-12 07:00:00,107909.02,107961.01,107438.65,107633.53,702.19948,30.698039566466676,-413.10454964519886,-297.8316317364795,107782.926,108700.7615,106.9826842534257,-1.0196945312117038,-0.0025529839859541603,0.6029323960136215,-122.63094943242291,24.582238639411397,1385.4438099999986,-0.13173662069123862,500.5162651189782,-128922.07109671012,16.50583571552662,19.22120700240347,2770.6834173909447,108066.775,108856.005,108461.39,108860.0
2025-06-12 08:00:00,107633.53,107835.83,107440.13,107731.67,406.91931,33.210063036611885,-420.81121954030823,-322.42754929724526,107757.25,108601.60149999999,98.94943178243878,-1.0786965398924104,0.0009117976526460403,-0.42050753156353804,-112.60934498584295,25.813404907846834,1792.3631199999986,-0.175284004641482,493.02938903905095,-104799.62364240871,21.672431311232863,20.74372994241926,2729.091632445663,108066.775,108856.005,108461.39,108860.0
2025-06-12 09:00:00,107731.67,107771.55,107488.95,107507.35,309.4496,30.48963625455238,-439.94811225538433,-345.9316618888731,107705.696,108492.769,148.54541285433865,-0.9223544252608304,-0.002082210365809689,-0.2395308052596472,-111.17084753429178,26.956630728536883,1482.9135199999987,-0.22252967712162028,477.9987183934049,-99744.78230377857,9.86306994961892,16.013778992126134,2697.9749434241676,108039.5,108856.005,108447.7525,108860.0
2025-06-12 10:00:00,107507.35,107518.85,107200.0,107323.16,521.81989,28.430281191155615,-464.6209699409228,-369.66952349928306,107620.946,108365.5925,221.91515480035108,-1.032999893585022,-0.0017132782084201548,0.6862839376751497,-125.22808846714001,28.508856353405918,961.0936299999987,-0.20226477818844021,466.6309527938764,-99226.09990882468,6.098509044273304,12.544670101708363,2569.9315243446326,107979.5,108796.005,108387.7525,108800.0
2025-06-12 11:00:00,107323.16,107349.31,106874.47,106900.95,628.23956,24.367390303583704,-512.3373003789893,-398.2030788752243,107419.33199999998,108223.85500000001,327.5484427074275,-1.60538273601244,-0.003934006415763469,0.20393946654658945,-143.01188210034744,30.40943844551833,332.8540699999987,-0.21043780933405076,467.2173133085993,-122943.66058293602,1.3655960558613311,5.775725016584519,2549.0198528689507,107661.25,108633.23999999999,108147.245,108637.235
2025-06-12 12:00:00,106900.95,107431.82,106870.0,106988.54,763.31238,26.707437435542076,-536.8960515725776,-425.941673414695,107290.334,108101.313,348.4431350020577,-1.5799037385152477,0.0008193566100207494,0.21500209251388114,-123.49410227260454,31.807857455599937,1096.1664499999988,-0.21201574358334427,473.97464807227124,-95829.06173334554,6.0991484654366195,4.521084521857085,2509.19095347001,107431.79000000001,108631.005,108031.3975,108635.0
2025-06-12 13:00:00,106988.55,107198.75,106600.0,107070.8,920.69916,28.93132387424741,-543.4567136009282,-449.4446814519417,107158.16,108005.617,250.85770578170994,-1.3317760820317837,0.0007688673945827063,0.20618921443406957,-128.60139557638917,33.479255147160195,2016.865609999999,-0.11474751268178093,482.88717320996614,-71319.66535692354,21.269002281403278,9.57791560090041,2524.8277055544604,107296.79000000001,108496.005,107896.3975,108500.0
2025-06-12 14:00:00,107070.8,107721.17,107070.8,107612.69,862.27021,41.519692753037255,-499.17590221457067,-459.3909256044675,107179.228,107945.889,289.0341311507385,-0.7267769564205058,0.005061043720603564,-0.06346150027985253,-60.21433246527463,33.05083618507479,2879.135819999999,-0.0855587010859052,494.8502322663968,5619.658850765462,46.90551181102373,24.757887519287877,2434.5629849119287,107296.79000000001,108496.005,107896.3975,108500.0
2025-06-12 15:00:00,107612.7,107822.5,106890.88,107020.95,655.00365,34.361985124130044,-505.9986750347889,-468.7124754905318,107118.78600000001,107859.81800000001,282.94533205208,-0.7779525412791908,-0.0054987938690130855,-0.2403730960391175,-81.97932078942644,32.974888139159724,2224.132169999999,-0.11583697590021085,526.0480728187966,-50553.41524948723,19.497452524316678,29.2239888722479,2446.521937595302,107280.505,108496.005,107888.255,108500.0
2025-06-12 16:00:00,107020.96,107858.32,106985.38,107744.71,562.58066,46.50852842501385,-447.84194519267476,-464.5383694309604,107287.53799999999,107801.7315,361.30817423643254,-0.018939337700351416,0.006762788033557898,-0.14110301522747248,-39.90682626264379,32.78041495192293,2786.712829999999,-0.09989775138345754,550.8260676174542,14836.126712097392,61.94217626337274,42.781713532904384,2250.7222663053835,107229.16,108321.45,107775.305,108500.0
2025-06-12 17:00:00,107744.7,108450.16,107702.42,108287.4,769.24972,53.46262994359254,-353.8824338326958,-442.4071823113075,107547.31000000001,107790.6925,523.2330126722318,0.5016292346573936,0.005036813408286989,0.3673589845765406,56.47705769657693,30.835956571396366,3555.9625499999993,-0.042553347292256447,564.8913485019222,72354.41297419643,91.20292299044358,57.54751725937766,2203.008055976825,107525.08,108207.92,107866.5,108500.0
2025-06-12 18:00:00,108287.4,108419.21,107229.47,107561.35,522.24144,45.02844983710025,-334.1531023246498,-420.756366313976,107645.42,107746.59100000001,452.79648386450685,-0.32218808029208146,-0.006704842853369697,-0.3211028533101059,-1.9559843116582198,29.976636457398474,3033.7211099999995,-0.07762865683917318,609.5233950374995,7850.440047597811,51.960370994941194,68.36849008291918,2126.8293362615514,107525.08,108184.425,107854.7525,108500.0
2025-06-12 19:00:00,107561.36,107879.92,106680.0,106788.8,704.93602,38.13467153817575,-376.5155565297464,-411.9082043571301,107480.64200000002,107653.775,595.2029587208525,-0.7848204922759626,-0.0071824126417157075,0.34982781144292185,-100.56268527203369,30.04457468052725,2328.7850899999994,-0.13585834684748324,651.6945811062495,-71070.81170934503,10.204522852077796,51.122605612487526,2115.082375832775,107525.08,107909.755,107717.41750000001,108500.0
